coder_id,application_id,cycle,company_canonical,company_as_listed,underlying_employer,role_as_listed,role_lane,gtm_modifier,date_applied,date_precision,date_capture,date_evidence_anchor,discovery_source,submission_channel,ats_system,evidence_tier,evidence_class,register,terminal_outcome,terminal_outcome_date,terminal_outcome_precision,location,work_type,level_as_listed,salary_range_listed,confidence,notes,adjudication_source,adjudication_note
cursor,dekalb-county-school-district|area-1-elementary-star-substitute-ashford-park-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 1 Elementary STAR Substitute, Ashford Park ES",other,,2026-07-24,evidence_bound,,2026-07-24,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-24,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|area-3-elementary-star-substitute-canby-lane-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Canby Lane ES",other,,2026-08-04,evidence_bound,,2026-08-04,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-08-04,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|area-3-elementary-star-substitute-cedar-grove-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Cedar Grove ES",other,,2026-07-27,evidence_bound,,2026-07-27,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-27,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Chapel Hill ES",other,,2026-07-14,evidence_bound,,2026-07-14,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-08-04,exact,,unstated,,not_stated,medium,"Filled notices 2026-07-14 and 2026-08-04 for Chapel Hill ES. One cycle, two notices, not a second posting without a new submission date.",both,both_coders_application
cursor,dekalb-county-school-district|area-3-elementary-star-substitute-murphey-candler-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Murphey Candler ES",other,,2026-08-11,evidence_bound,,2026-08-11,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-08-11,exact,,unstated,,not_stated,high,Position you applied for has been filled. Distinct school.,both,both_coders_application
cursor,dekalb-county-school-district|area-3-elementary-star-substitute-rowland-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Rowland ES",other,,2026-07-14,evidence_bound,,2026-07-14,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-14,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|area-4-elementary-substitute-star-browns-mill-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 4 Elementary Substitute STAR, Browns Mill ES",other,,2026-07-22,evidence_bound,,2026-07-22,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-22,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|area-high-school-star-substitute-columbia-hs|c1,1,DeKalb County School District,DeKalb County School District,,"Area High School STAR Substitute, Columbia HS",other,,2026-07-28,evidence_bound,,2026-07-28,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-28,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|horizon-area-substitute-star-flat-rock-es|c1,1,DeKalb County School District,DeKalb County School District,,"Horizon Area Substitute STAR, Flat Rock ES",other,,2026-07-08,evidence_bound,,2026-07-08,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-07-08,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,dekalb-county-school-district|specialty-area-star-substitute-margaret-harris-comprehensive|c1,1,DeKalb County School District,DeKalb County School District,,"Specialty Area STAR Substitute, Margaret Harris Comprehensive",other,,2026-08-06,evidence_bound,,2026-08-06,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-08-06,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,designit|unspecified|c1,1,Designit,Designit,,unspecified,unspecified,,2025-07-08,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.,both,both_coders_application
cursor,disqo|gtm-engineer|c1,1,DISQO,DISQO,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-31,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,rejected_no_interview,2026-03-31,exact,,unstated,,not_stated,high,Canonical DISQO not DSQO.,both,both_coders_application
cursor,douglas-county-school-system|unspecified|c1,1,Douglas County School System,Douglas County School System,,unspecified,other,,2026-07-09,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,AppliTrack submission confirmed 7/9/2026. Role omitted.,both,both_coders_application
cursor,drata|sdr-remote|c1,1,Drata,Drata,,SDR Remote,sales_bd_partnerships,,2025-06-16,evidence_bound,,2025-06-16,unknown,ats_direct,Greenhouse,B,employer_artifact,application,still_open,,,,remote,,not_stated,medium,"Update artifact, not a first receipt.",both,both_coders_application
cursor,enlace-health|sales-engineer|c1,1,Enlace Health,Enlace Health,,Sales Engineer,sales_solutions_engineering,,2026-06-24,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-06-26,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,evenup|ai-adoption-manager-southeast|c1,1,EvenUp,EvenUp,,"AI Adoption Manager, Southeast",other,,2026-05-25,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-06-04,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,every-to|gtm-engineer|c1,1,Every.to,Every.to,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-20,evidence_bound,,2026-04-20,unknown,unknown,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,eml_50d007c54e63 thanks for applying for the GTM Engineer role. Call booked. No ATS receipt.,both,both_coders_application
cursor,fibr-ai|founding-sdr-ae|c1,1,Fibr AI,Fibr AI,,Founding SDR + AE,sales_bd_partnerships,,2025-08-04,exact,,,wellfound,wellfound_apply,none_observed,A,employer_artifact,application,still_open,,,,unstated,Founding,not_stated,high,,both,both_coders_application
cursor,firstup|manager-gtm-systems|c1,1,Firstup,Firstup,,"Manager, GTM Systems",explicit_gtm_engineering,systems_operations,2026-07-23,exact,,,ladders,apply4me_agent,Lever,A,employer_artifact,application,still_open,,,,unstated,Manager,not_stated,high,Apply4Me sent plus matching Lever receipt same minute.,both,both_coders_application
cursor,fixify|gtm-engineer-contract|c1,1,Fixify,Fixify,,GTM Engineer (Contract),explicit_gtm_engineering,plain,2026-04-03,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Receipts 2026-04-03 and 2026-04-06 plus update. One cycle.,both,both_coders_application
cursor,fossa|unspecified|c1,1,FOSSA,FOSSA,,unspecified,unspecified,,2026-04-22,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-20,exact,,unstated,,not_stated,high,Cycle 1. Role omitted. Terminal 2026-05-20 licenses c2.,both,both_coders_application
cursor,fossa|unspecified|c2,2,FOSSA,FOSSA,,unspecified,unspecified,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Cycle 2 after 2026-05-20 decline. Subject says second cycle.,both,both_coders_application
cursor,foursquare|ae-new-business|c1,1,Foursquare,Foursquare,,AE New Business,sales_bd_partnerships,,2026-01-02,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-01-08,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,fullsteam|senior-sales-development-representative|c1,1,Fullsteam,Fullsteam,,Senior Sales Development Representative,sales_bd_partnerships,,2025-09-29,evidence_bound,,2025-09-29,unknown,ats_direct,Workday,B,employer_artifact,application,still_open,,,,unstated,Senior,not_stated,medium,Workday update not a first-receipt. Date is evidence-bound to the update.,both,both_coders_application
cursor,g2|gtm-engineer|c1,1,G2,G2,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-30,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,role_paused_or_closed,2026-04-09,exact,,unstated,,not_stated,high,Position filled.,both,both_coders_application
cursor,galileo|growth-engineer|c1,1,Galileo,Galileo,,Growth Engineer,growth_demand_marketing,,2025-07-02,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Different title from GTM Engineer 2025-07-28.,both,both_coders_application
cursor,galileo|gtm-engineer|c1,1,Galileo,Galileo,,GTM Engineer,explicit_gtm_engineering,plain,2025-07-28,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Distinct from Growth Engineer 2025-07-02.,both,both_coders_application
cursor,gather-ai|gtm-engineer|c1,1,Gather AI,Gather AI,,GTM Engineer,explicit_gtm_engineering,plain,2026-02-09,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,,both,both_coders_application
cursor,gatherup|unspecified|c1,1,GatherUp,GatherUp,,unspecified,unspecified,,2026-07-15,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.,both,both_coders_application
cursor,gigs|unspecified|c1,1,Gigs,Gigs,,unspecified,unspecified,,2025-06-30,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.,both,both_coders_application
cursor,gitlab|gtm-planning-operations-analyst|c1,1,GitLab,GitLab,,GTM Planning & Operations Analyst,revops_gtm_ops_strategy,,2026-02-10,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,role_paused_or_closed,2026-04-17,exact,,unstated,,not_stated,high,,both,both_coders_application
cursor,gradient-labs|gtm-engineer|c1,1,Gradient Labs,Gradient Labs,,GTM Engineer,explicit_gtm_engineering,plain,2026-07-21,evidence_bound,,2026-07-21,unknown,unknown,Ashby,B,employer_artifact,application,rejected_no_interview,2026-07-27,exact,,unstated,,not_stated,medium,ZipRecruiter prompt to complete plus later Ashby decline. No completed-receipt phrase on ZipRecruiter for this employer.,both,both_coders_application
cursor,great-question|senior-demand-generation-manager|c1,1,Great Question,Great Question,,Senior Demand Generation Manager,growth_demand_marketing,,2026-07-17,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_after_interview,2026-07-29,exact,,unstated,Senior,not_stated,high,"Receipt, screening scheduling, two interview reminders, post-interview decline.",both,both_coders_application
cursor,gtp-software|revenue-enablement-manager|c1,1,GTP Software,"GTP Software, Inc.",,Revenue Enablement Manager,revops_gtm_ops_strategy,,2025-07-27,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Thank you 2025-07-27; named role on 2025-08-01 gth_4bb74b4c4bfc7a0b.,both,both_coders_application
cursor,handshake|gtm-engineer|c1,1,Handshake,Handshake,,GTM Engineer,explicit_gtm_engineering,plain,2026-07-15,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,,both,both_coders_application
