coder_id,event_id,application_id,event_date,event_date_precision,event_type,round_number,counterparty_name,counterparty_role,medium,evidence_system,evidence_id,notes
cursor,infisical|founding-growth-marketer|c1|e1,infisical|founding-growth-marketer|c1,2025-08-04,exact,submission_receipt,,unknown,,email,gmail,gth_40efade37d72ed11,
cursor,airgarage|consumer-growth-hacker|c1|e1,airgarage|consumer-growth-hacker|c1,2025-08-04,exact,submission_receipt,,unknown,,email,gmail,gth_8acfef93a25af4cf,
cursor,onboard|unspecified|c1|e1,onboard|unspecified|c1,2025-08-04,exact,submission_receipt,,unknown,,email,gmail,gth_63f80485d914a4d4,
cursor,gtp-software|revenue-enablement-manager|c1|e1,gtp-software|revenue-enablement-manager|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_6924b3fe0638af29,
cursor,weave|business-development-manager|c1|e1,weave|business-development-manager|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_4871569df9c50a18,
cursor,hex|sdr|c1|e1,hex|sdr|c1,2025-07-31,exact,submission_receipt,,unknown,,email,gmail,gth_e20c0699bee48877,
cursor,phiture|us-growth-lead-mobile-marketing-strategist|c1|e1,phiture|us-growth-lead-mobile-marketing-strategist|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_c9f3515a2e4b0ec5,
cursor,galileo|gtm-engineer|c1|e1,galileo|gtm-engineer|c1,2025-07-28,exact,submission_receipt,,unknown,,email,gmail,gth_b3f40741923f1f49,
cursor,slingshot-ai|conversation-designer|c1|e1,slingshot-ai|conversation-designer|c1,2025-07-25,exact,submission_receipt,,unknown,,email,gmail,gth_0ad56d4a618a161c,
cursor,replit|sales-engineer|c1|e1,replit|sales-engineer|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_2f5a31ea4cfaa643,
cursor,stedi|unspecified|c1|e1,stedi|unspecified|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_0dafa0f6f8c4b49a,
cursor,shaped|founding-sdr|c1|e1,shaped|founding-sdr|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_07a51feca3245fbb,
cursor,volley|unspecified|c1|e1,volley|unspecified|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_4ed68885f5da7029,
cursor,90-seconds|unspecified|c1|e1,90-seconds|unspecified|c1,2025-07-27,exact,submission_receipt,,unknown,,email,gmail,gth_3765f993cf7dedf7,
cursor,exa|growth-lead|c1|e1,exa|growth-lead|c1,2025-07-25,exact,submission_receipt,,unknown,,email,gmail,gth_f7fbf386a2206469,
cursor,scaleops|sales-engineer-usa|c1|e1,scaleops|sales-engineer-usa|c1,2025-07-17,exact,submission_receipt,,unknown,,email,gmail,gth_f6b850f7faab1b86,
cursor,classet|head-of-gtm|c1|e1,classet|head-of-gtm|c1,2025-07-09,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_6af5520ff5313d68,
cursor,designit|unspecified|c1|e1,designit|unspecified|c1,2025-07-08,exact,submission_receipt,,unknown,,email,gmail,gth_a948ba26d1c760e9,
cursor,applause|enterprise-sdr|c1|e1,applause|enterprise-sdr|c1,2025-07-08,exact,submission_receipt,,unknown,,email,gmail,gth_c267ece03dd32903,
cursor,headway|growth-marketing-specialist|c1|e1,headway|growth-marketing-specialist|c1,2025-07-03,exact,submission_receipt,,unknown,,email,gmail,gth_24f31ba9b6d07994,
cursor,galileo|growth-engineer|c1|e1,galileo|growth-engineer|c1,2025-07-02,exact,submission_receipt,,unknown,,email,gmail,gth_3773ef97e4ae6325,
cursor,gigs|unspecified|c1|e1,gigs|unspecified|c1,2025-06-30,exact,submission_receipt,,unknown,,email,gmail,gth_7c1890f4eef1ccc1,
cursor,runway|go-to-market-ai-engineer|c1|e1,runway|go-to-market-ai-engineer|c1,2025-06-26,exact,submission_receipt,,unknown,,email,gmail,gth_951665f2d42f4160,
cursor,trace3|sdr|c1|e1,trace3|sdr|c1,2025-06-25,exact,submission_receipt,,unknown,,email,gmail,gth_664f031e9e76c4ce,
cursor,circle|gtm-engineer-outbound|c1|e1,circle|gtm-engineer-outbound|c1,2025-06-20,exact,submission_receipt,,unknown,,email,gmail,gth_d2d399fc49799ade,
cursor,drata|sdr-remote|c1|e1,drata|sdr-remote|c1,2025-06-16,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_c3d031eb13592313,
cursor,foursquare|ae-new-business|c1|e1,foursquare|ae-new-business|c1,2026-01-02,exact,submission_receipt,,unknown,,email,gmail,gth_733225d8d4947914,
cursor,sailpoint|account-exec-enterprise-accounts|c1|e1,sailpoint|account-exec-enterprise-accounts|c1,2026-01-03,exact,submission_receipt,,unknown,,email,gmail,gth_7cca95e87c341b02,
cursor,proofpoint|unspecified|c1|e1,proofpoint|unspecified|c1,2026-01-02,exact,submission_receipt,,unknown,,email,gmail,gth_a3145491c3616deb,
cursor,thomson-reuters|ae-tax-or-risk|c1|e1,thomson-reuters|ae-tax-or-risk|c1,2026-01-02,exact,submission_receipt,,unknown,,email,gmail,gth_1ac8722715175516,
cursor,medialab-ai|unspecified|c1|e1,medialab-ai|unspecified|c1,2026-01-02,exact,submission_receipt,,unknown,,email,gmail,gth_de042b60b756f45f,
cursor,primer|unspecified|c1|e1,primer|unspecified|c1,2025-12-09,exact,submission_receipt,,unknown,,email,gmail,gth_983699d74e67f6d7,
cursor,linear|ae-growth|c1|e1,linear|ae-growth|c1,2025-12-08,exact,submission_receipt,,unknown,,email,gmail,gth_b8597f2567fc308f,
cursor,vonage|sdr-api-cpaas|c1|e1,vonage|sdr-api-cpaas|c1,2025-12-08,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_4f1dca61418b9c35,
cursor,agroknow|north-america-sales|c1|e1,agroknow|north-america-sales|c1,2025-11-25,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_0b21a7d38201ea0b,
cursor,teleport|gtm-engineer|c1|e1,teleport|gtm-engineer|c1,2026-04-14,exact,submission_receipt,,unknown,,email,gmail,gth_a6bb3627c1238c47,
cursor,rollstack|ai-growth-hacker|c1|e1,rollstack|ai-growth-hacker|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_203f7f8e466356a4,
cursor,airops|growth-engineer|c1|e1,airops|growth-engineer|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_b1fbc862c73e63af,
cursor,cresta|gtm-engineer|c1|e1,cresta|gtm-engineer|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_fafd577be7e1a362,
cursor,auctane|pre-sales-engineer|c1|e1,auctane|pre-sales-engineer|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_d72556f0129de181,
cursor,redis|gtm-engineer|c1|e1,redis|gtm-engineer|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_aca478c7614dc9a5,
cursor,ontra|unspecified|c1|e1,ontra|unspecified|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_97436fb778aec959,
cursor,langchain|gtm-engineer|c1|e1,langchain|gtm-engineer|c1,2026-04-10,exact,submission_receipt,,unknown,,email,gmail,gth_53fa9e4321b3a4a5,
cursor,sur|ai-revenue-engineer|c1|e1,sur|ai-revenue-engineer|c1,2026-04-09,exact,submission_receipt,,unknown,,email,gmail,gth_af0f7a3755fa52f3,
cursor,sardine|gtm-engineer|c1|e1,sardine|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_19f71d91ee76b11c,
cursor,g2|gtm-engineer|c1|e1,g2|gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_c812a60595be4bf8,
cursor,fixify|gtm-engineer-contract|c1|e1,fixify|gtm-engineer-contract|c1,2026-04-03,exact,submission_receipt,,unknown,,email,gmail,gth_ff01acda1552b4d3,
cursor,pearl|lead-gtm-engineer|c1|e1,pearl|lead-gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_6d883e4b5af47f48,
cursor,valsoft|gtm-engineer-dockmaster|c1|e1,valsoft|gtm-engineer-dockmaster|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_776d2ab8ef4459b1,
cursor,payabli|gtm-engineer|c1|e1,payabli|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_9c4cac8383da6f98,
cursor,wrapbook|gtm-systems-engineer|c1|e1,wrapbook|gtm-systems-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_ae2e875da34e8501,
cursor,appgate|gtm-engineer|c1|e1,appgate|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_1ab720344bcdf47a,
cursor,tapcheck|unspecified|c1|e1,tapcheck|unspecified|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_7ddb451e25699d53,
cursor,solv-health|unspecified|c1|e1,solv-health|unspecified|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_fa5b40e229082ec9,
cursor,unframe|gtm-engineer|c1|e1,unframe|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_4c96edfc630dd59e,
cursor,rula|gtm-engineer-remote|c1|e1,rula|gtm-engineer-remote|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,gth_b6c113b453e1bffe,
cursor,liatrio|gtm-revops-engineer|c1|e1,liatrio|gtm-revops-engineer|c1,2026-04-05,exact,submission_receipt,,unknown,,email,gmail,gth_f3649f1c5cd028b0,
cursor,virtru|director-of-go-to-market-ai|c1|e1,virtru|director-of-go-to-market-ai|c1,2026-03-09,exact,submission_receipt,,unknown,,email,gmail,gth_b58175071492ba76,
cursor,companycam|gtm-systems-engineer|c1|e1,companycam|gtm-systems-engineer|c1,2026-04-03,exact,submission_receipt,,unknown,,email,gmail,gth_a6efa263112ad015,
cursor,brand-ai|gtme|c1|e1,brand-ai|gtme|c1,2026-04-02,exact,submission_receipt,,unknown,,email,gmail,gth_187b8559e8b2ddc3,
cursor,boulevard|gtm-engineer|c1|e1,boulevard|gtm-engineer|c1,2026-03-31,exact,submission_receipt,,unknown,,email,gmail,gth_d406fc3067b6a28c,
cursor,disqo|gtm-engineer|c1|e1,disqo|gtm-engineer|c1,2026-03-31,exact,submission_receipt,,unknown,,email,gmail,gth_824453c938188f5e,
cursor,phrasiq|unspecified|c1|e1,phrasiq|unspecified|c1,2026-03-31,exact,submission_receipt,,unknown,,email,gmail,gth_e9be0ace83621c85,
cursor,mento|gtm-engineer|c1|e1,mento|gtm-engineer|c1,2026-03-24,exact,submission_receipt,,unknown,,email,gmail,gth_96c704b7fa571558,
cursor,tiger-data|gtm-ai-engineer|c1|e1,tiger-data|gtm-ai-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_69cec22bbb737c42,
cursor,vercel|gtm-engineer|c1|e1,vercel|gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_507a0e29346925c4,
cursor,roboflow|revops-gtm-engineer|c1|e1,roboflow|revops-gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_9bd9c95a760df71b,
cursor,dagster-labs|gtm-engineer|c1|e1,dagster-labs|gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_89b52fe76388035e,
cursor,unstructured|gtm-engineer-operations|c1|e1,unstructured|gtm-engineer-operations|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_a338fb40ebb27dbf,
cursor,pandadoc|gtm-engineer|c1|e1,pandadoc|gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,gth_02ae1915406326ae,
cursor,adapt|gtm-engineer-revops-lead|c1|e1,adapt|gtm-engineer-revops-lead|c1,2026-03-27,exact,submission_receipt,,unknown,,email,gmail,gth_692b221836ee7bf9,
cursor,beautiful-ai|unspecified|c1|e1,beautiful-ai|unspecified|c1,2026-03-08,exact,submission_receipt,,unknown,,email,gmail,gth_93b7915bd98264ce,
cursor,orchestry|gtm-engineer-sales|c1|e1,orchestry|gtm-engineer-sales|c1,2026-03-24,exact,submission_receipt,,unknown,,email,gmail,gth_397ef5934d0939b2,
cursor,pinterest|apprentice-engineer|c1|e1,pinterest|apprentice-engineer|c1,2026-03-25,exact,submission_receipt,,unknown,,email,gmail,gth_0b75334253c7b6e2,
cursor,hypergen|gtm-engineer|c1|e1,hypergen|gtm-engineer|c1,2026-03-11,exact,submission_receipt,,unknown,,email,gmail,gth_d34cb1ecb8ba51f6,
cursor,anthropic|software-engineer-business-technology|c1|e1,anthropic|software-engineer-business-technology|c1,2026-03-08,exact,submission_receipt,,unknown,,email,gmail,gth_c126aa1c636566e5,
cursor,sentilink|go-to-market-strategy-analyst|c1|e1,sentilink|go-to-market-strategy-analyst|c1,2026-02-23,exact,submission_receipt,,unknown,,email,gmail,gth_b9233df609a22735,
cursor,testgorilla|go-to-market-engineer|c1|e1,testgorilla|go-to-market-engineer|c1,2026-02-20,exact,submission_receipt,,unknown,,email,gmail,gth_f99a415b023fc244,
cursor,smeetz|gtm-engineer|c1|e1,smeetz|gtm-engineer|c1,2026-02-20,exact,submission_receipt,,unknown,,email,gmail,gth_d9ec75a3f4991195,
cursor,wilsonhcg|outbound-sales-consultant-iii|c1|e1,wilsonhcg|outbound-sales-consultant-iii|c1,2026-02-13,exact,submission_receipt,,unknown,,email,gmail,gth_f2e8c95a6366fd5d,
cursor,ambrook|business-operations-lead|c1|e1,ambrook|business-operations-lead|c1,2026-02-11,exact,submission_receipt,,unknown,,email,gmail,gth_aad2435c82a5d834,
cursor,gitlab|gtm-planning-operations-analyst|c1|e1,gitlab|gtm-planning-operations-analyst|c1,2026-02-10,exact,submission_receipt,,unknown,,email,gmail,gth_d806408b1ae0fa72,
cursor,gather-ai|gtm-engineer|c1|e1,gather-ai|gtm-engineer|c1,2026-02-09,exact,submission_receipt,,unknown,,email,gmail,gth_71a6f9dcebf0a9b0,
cursor,manifold-ai|growth-marketing-manager|c1|e1,manifold-ai|growth-marketing-manager|c1,2026-02-06,exact,submission_receipt,,unknown,,email,gmail,gth_55db7a5c8e2dbd7a,
cursor,verkada|enterprise-solutions-engineer-atlanta|c1|e1,verkada|enterprise-solutions-engineer-atlanta|c1,2026-02-04,exact,submission_receipt,,unknown,,email,gmail,gth_8fafa5db68268f59,
cursor,beacon-software|unspecified|c1|e1,beacon-software|unspecified|c1,2026-01-26,exact,submission_receipt,,unknown,,email,gmail,gth_f9737e34553dc0b6,
cursor,huzzle|gtm-engineer|c1|e1,huzzle|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_27df3f45e3787608,
cursor,adaptive6|sales-engineer|c1|e1,adaptive6|sales-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_522ae6cfc3094c5b,
cursor,4mindsai|gtm-engineer|c1|e1,4mindsai|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_1661e404aac612de,
cursor,revspring|lead-agentic-operations-gtm-engineering|c1|e1,revspring|lead-agentic-operations-gtm-engineering|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_c6362282bdac9373,
cursor,cloudflare|gtm-engineer|c1|e1,cloudflare|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_69c4854422c5249c,
cursor,pogo-technologies|gtm-engineer|c1|e1,pogo-technologies|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,gth_4169aef833260ed9,
cursor,servicetrade|unspecified|c1|e1,servicetrade|unspecified|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_4be457d1b02d7340,
cursor,colab-software|sales-engineer|c1|e1,colab-software|sales-engineer|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_ede7a771a6ee14a0,
cursor,apollo-io|unspecified|c1|e1,apollo-io|unspecified|c1,2026-05-28,exact,submission_receipt,,unknown,,email,gmail,gth_5b932a62ba112b24,
cursor,airtable|gtm-engineer|c1|e1,airtable|gtm-engineer|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_9f99d96859f305bc,
cursor,pindrop|gtm-systems-platform-specialist|c1|e1,pindrop|gtm-systems-platform-specialist|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_f0187eba1e53317a,
cursor,speechify|go-to-market-engineer-atlanta|c1|e1,speechify|go-to-market-engineer-atlanta|c1,2026-05-25,exact,submission_receipt,,unknown,,email,gmail,gth_7a05cff9242e33b5,
cursor,evenup|ai-adoption-manager-southeast|c1|e1,evenup|ai-adoption-manager-southeast|c1,2026-05-25,exact,submission_receipt,,unknown,,email,gmail,gth_aaf36ac9bb30b359,
cursor,deepgram|gtm-engineer|c1|e1,deepgram|gtm-engineer|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_cecd897de39b6cdb,
cursor,onit|sales-engineer|c1|e1,onit|sales-engineer|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_e4da05bda2874b5e,
cursor,tractian|sales-engineer-automation|c1|e1,tractian|sales-engineer-automation|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_7c113a064b48c743,
cursor,applied-systems|sales-enablement-gtm-readiness-lead|c1|e1,applied-systems|sales-enablement-gtm-readiness-lead|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_d2bd22c2adab0841,
cursor,vitalsource|ai-enablement-lead|c1|e1,vitalsource|ai-enablement-lead|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_06b529b78053784a,
cursor,telnyx|unspecified|c1|e1,telnyx|unspecified|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_cea9fa54c06f8873,
cursor,apartmentiq|unspecified|c1|e1,apartmentiq|unspecified|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_edc01e260d0ef795,
cursor,nice|ai-solution-strategist|c1|e1,nice|ai-solution-strategist|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_49380f0d59aa0532,
cursor,nebius|director-gtm-physical-ai|c1|e1,nebius|director-gtm-physical-ai|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_5d842e9f33e019d8,
cursor,dbeaver|gtm-engineer|c1|e1,dbeaver|gtm-engineer|c1,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_a0c4d42732c12c24,
cursor,fossa|unspecified|c1|e1,fossa|unspecified|c1,2026-04-22,exact,submission_receipt,,unknown,,email,gmail,gth_a1f6e4b0fb7a200c,
cursor,fossa|unspecified|c2|e1,fossa|unspecified|c2,2026-05-21,exact,submission_receipt,,unknown,,email,gmail,gth_f8fa8c334b800ad6,
cursor,tractian|senior-gtm-engineer-hubspot|c1|e1,tractian|senior-gtm-engineer-hubspot|c1,2026-05-19,exact,submission_receipt,,unknown,,email,gmail,gth_0ab53d541a00e4e3,
cursor,10x-genomics|unspecified|c1|e1,10x-genomics|unspecified|c1,2026-05-02,exact,submission_receipt,,unknown,,email,gmail,gth_176c6e733d1bb47d,
cursor,trase|gtm-engineer-healthcare|c1|e1,trase|gtm-engineer-healthcare|c1,2026-04-27,exact,submission_receipt,,unknown,,email,gmail,gth_18c36945a10db7a4,
cursor,oxos-medical|gtm-engineer|c1|e1,oxos-medical|gtm-engineer|c1,2026-04-27,exact,submission_receipt,,unknown,,email,gmail,gth_e120aa29b59c54b8,
cursor,wallstreetquants|unspecified|c1|e1,wallstreetquants|unspecified|c1,2026-04-17,exact,submission_receipt,,unknown,,email,gmail,gth_d116539760cbc15e,
cursor,built-recruiting|gtm-engineer|c1|e1,built-recruiting|gtm-engineer|c1,2026-04-16,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_0673b068984d168e,
cursor,mercor|sales-engineering-expert|c1|e1,mercor|sales-engineering-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,gth_ed5180a0df62cd59,
cursor,mercor|b2b-sales-expert|c1|e1,mercor|b2b-sales-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,gth_8a2cdb8923883118,
cursor,mercor|sales-and-marketing-expert|c1|e1,mercor|sales-and-marketing-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,gth_49e6eeca403b197b,
cursor,mercor|biology-biophysics-research-collaborator|c1|e1,mercor|biology-biophysics-research-collaborator|c1,2026-07-20,exact,submission_receipt,,unknown,,email,gmail,gth_81d08aee9ab37889,
cursor,mercor|education-school-evaluator|c1|e1,mercor|education-school-evaluator|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,gth_0d17ddc7df5b3ff5,
cursor,mercor|general-sales-gtm-evaluator|c1|e1,mercor|general-sales-gtm-evaluator|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,gth_76956966f57e2d8c,
cursor,uncapped|gtm-engineer|c1|e1,uncapped|gtm-engineer|c1,2026-08-22,exact,submission_receipt,,unknown,,email,gmail,gth_ad4706bd7af58097,
cursor,openobserve|growth-marketer|c1|e1,openobserve|growth-marketer|c1,2026-08-24,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_251fa3a1016af3d2,
cursor,livekit|gtm-systems-engineer|c1|e1,livekit|gtm-systems-engineer|c1,2026-07-20,exact,submission_receipt,,unknown,,email,gmail,gth_e469b6dd5dcf57de,
cursor,tripleseat|gtm-engineer|c1|e1,tripleseat|gtm-engineer|c1,2026-08-06,exact,submission_receipt,,unknown,,email,gmail,gth_1c8c8c22b376b3eb,
cursor,great-question|senior-demand-generation-manager|c1|e1,great-question|senior-demand-generation-manager|c1,2026-07-17,exact,submission_receipt,,unknown,,email,gmail,gth_cf236998e25c2988,
cursor,gradient-labs|gtm-engineer|c1|e1,gradient-labs|gtm-engineer|c1,2026-07-21,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_ea6ecb88f1968d3e,
cursor,ai-digital|growth-director|c1|e1,ai-digital|growth-director|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,gth_1d99ac00eaaf286d,
cursor,ibm|manager-applied-ai-gtm-systems|c1|e1,ibm|manager-applied-ai-gtm-systems|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,gth_3f4c8312020cfc53,
cursor,hightouch|go-to-market-engineer|c1|e1,hightouch|go-to-market-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_2477b047c9eee060,
cursor,lattice|gtm-engineer|c1|e1,lattice|gtm-engineer|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,gth_241e94478aaca3da,
cursor,firstup|manager-gtm-systems|c1|e1,firstup|manager-gtm-systems|c1,2026-07-23,exact,submission_receipt,,unknown,,email,gmail,gth_d42d877d4ad1d8a6,
cursor,clutch|gtm-engineer|c1|e1,clutch|gtm-engineer|c1,2026-07-19,exact,submission_receipt,,unknown,,email,gmail,gth_6f15db67a1602feb,
cursor,owner-com|gtm-engineer|c1|e1,owner-com|gtm-engineer|c1,2026-07-22,exact,submission_receipt,,unknown,,email,gmail,gth_42e02c48ed5bf0d4,
cursor,revic|founding-gtm-ai-engineer|c1|e1,revic|founding-gtm-ai-engineer|c1,2026-07-21,exact,submission_receipt,,unknown,,email,gmail,gth_29fad35aef460808,
cursor,lorikeet|gtm-engineer|c1|e1,lorikeet|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_3021dd8327f18e33,
cursor,hyperbound|founding-revops-lead|c1|e1,hyperbound|founding-revops-lead|c1,2026-07-17,evidence_bound,submission_receipt,,unknown,,email,gmail,gth_98e8de23b25e899a,
cursor,toast|gtm-engineer-sales-workflow-automation|c1|e1,toast|gtm-engineer-sales-workflow-automation|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,gth_8c8f0f471d0e4a6b,
cursor,together-ai|unspecified|c1|e1,together-ai|unspecified|c1,2026-07-13,exact,submission_receipt,,unknown,,email,gmail,gth_95609241ea8ee9d7,
cursor,hud|gtm-engineer|c1|e1,hud|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_0551733f2c4f4e2f,
cursor,higgsfield|gtm-engineer|c1|e1,higgsfield|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_585f47fb9573f77c,
cursor,gatherup|unspecified|c1|e1,gatherup|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_7f32aa0dee0844c6,
cursor,brighthire|unspecified|c1|e1,brighthire|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_06030ef7ce1a1a86,
cursor,scribe|unspecified|c1|e1,scribe|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,gth_ebcaa0e3a26e7ae0,
