coder_id,application_id,cycle,company_canonical,company_as_listed,underlying_employer,role_as_listed,role_lane,gtm_modifier,date_applied,date_precision,date_capture,date_evidence_anchor,discovery_source,submission_channel,ats_system,evidence_tier,evidence_class,register,terminal_outcome,terminal_outcome_date,terminal_outcome_precision,location,work_type,level_as_listed,salary_range_listed,confidence,notes
cursor,airgarage|consumer-growth-hacker|c1,1,AirGarage,AirGarage,,Consumer Growth Hacker,growth_demand_marketing,,2025-08-04,exact,,,wellfound,wellfound_apply,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,onboard|unspecified|c1,1,OnBoard,OnBoard,,unspecified,unspecified,,2025-08-04,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,gtp-software|revenue-enablement-manager|c1,1,GTP Software,"GTP Software, Inc.",,Revenue Enablement Manager,revops_gtm_ops_strategy,,2025-07-27,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Thank you 2025-07-27; named role on 2025-08-01 19866f31583b7516.
cursor,weave|business-development-manager|c1,1,Weave,Weave,,Business Development Manager,sales_bd_partnerships,,2025-07-27,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_after_interview,2026-08-18,exact,,unstated,,not_stated,high,Greenhouse receipt 2025-07-27. sarah@weave.bio declined 2025-07-31 then Ashby 2026-08-18 thanks for meeting and interview. Long gap; one cycle because no second submission artifact.
cursor,hex|sdr|c1,1,Hex,Hex,,SDR,sales_bd_partnerships,,2025-07-31,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,phiture|us-growth-lead-mobile-marketing-strategist|c1,1,Phiture,Phiture,,"US Growth Lead, Mobile Marketing Strategist",growth_demand_marketing,,2025-07-27,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,no-reply@phiture.com receipt; ariel.kowalczyk follow-up 2025-07-29.
cursor,galileo|gtm-engineer|c1,1,Galileo,Galileo,,GTM Engineer,explicit_gtm_engineering,plain,2025-07-28,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Distinct from Growth Engineer 2025-07-02.
cursor,slingshot-ai|conversation-designer|c1,1,Slingshot AI,Slingshot AI,,Conversation Designer,product_ai_technical,,2025-07-25,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Thank you 2025-07-25; update 2025-07-28.
cursor,replit|sales-engineer|c1,1,Replit,Replit,,Sales Engineer,sales_solutions_engineering,,2025-07-27,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Follow-up 2025-07-30 1985bf4a7f1cded7.
cursor,stedi|unspecified|c1,1,Stedi,Stedi,,unspecified,unspecified,,2025-07-27,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,shaped|founding-sdr|c1,1,Shaped,Shaped,,Founding SDR,sales_bd_partnerships,,2025-07-27,exact,,,unknown,ats_direct,Dover,A,employer_artifact,application,still_open,,,,unstated,Founding,not_stated,high,
cursor,volley|unspecified|c1,1,Volley,Volley,,unspecified,unspecified,,2025-07-27,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,90-seconds|unspecified|c1,1,90 Seconds,90 Seconds,,unspecified,unspecified,,2025-07-27,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,exa|growth-lead|c1,1,Exa,Exa Labs Inc.,,Growth Lead,growth_demand_marketing,,2025-07-25,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Distinct from June 2025 Exa product outreach.
cursor,scaleops|sales-engineer-usa|c1,1,ScaleOps,ScaleOps,,"Sales Engineer, USA",sales_solutions_engineering,,2025-07-17,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Spark Hire Recruit named in subject.
cursor,classet|head-of-gtm|c1,1,Classet,Classet,,Head of GTM,sales_bd_partnerships,,2025-07-09,evidence_bound,,2025-07-09,wellfound,wellfound_apply,none_observed,B,employer_artifact,application,rejected_no_interview,2025-07-09,exact,,unstated,,not_stated,medium,Wellfound update/decline. No separate submission receipt in corpus. Evidence-bound.
cursor,designit|unspecified|c1,1,Designit,Designit,,unspecified,unspecified,,2025-07-08,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,applause|enterprise-sdr|c1,1,Applause,Applause,,Enterprise SDR,sales_bd_partnerships,,2025-07-08,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,rejected_no_interview,2025-07-09,exact,,unstated,,not_stated,high,Data copy 197e8533c3fb823c plus receipt/rejection 197e8563609b2b60.
cursor,headway|growth-marketing-specialist|c1,1,Headway,Headway,,Growth Marketing Specialist,growth_demand_marketing,,2025-07-03,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,galileo|growth-engineer|c1,1,Galileo,Galileo,,Growth Engineer,growth_demand_marketing,,2025-07-02,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Different title from GTM Engineer 2025-07-28.
cursor,gigs|unspecified|c1,1,Gigs,Gigs,,unspecified,unspecified,,2025-06-30,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,runway|go-to-market-ai-engineer|c1,1,Runway,Runway,,Go-To-Market AI Engineer,explicit_gtm_engineering,ai_product_vertical,2025-06-26,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,trace3|sdr|c1,1,Trace3,Trace3,,SDR,sales_bd_partnerships,,2025-06-25,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,role_paused_or_closed,2025-06-25,exact,,unstated,,not_stated,high,Opening filled on the application notice.
cursor,circle|gtm-engineer-outbound|c1,1,Circle,Circle,,"GTM Engineer, Outbound",explicit_gtm_engineering,sales_presales,2025-06-20,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,drata|sdr-remote|c1,1,Drata,Drata,,SDR Remote,sales_bd_partnerships,,2025-06-16,evidence_bound,,2025-06-16,unknown,ats_direct,Greenhouse,B,employer_artifact,application,still_open,,,,remote,,not_stated,medium,"Update artifact, not a first receipt."
cursor,foursquare|ae-new-business|c1,1,Foursquare,Foursquare,,AE New Business,sales_bd_partnerships,,2026-01-02,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-01-08,exact,,unstated,,not_stated,high,
cursor,sailpoint|account-exec-enterprise-accounts|c1,1,SailPoint,SailPoint,,Account Exec Enterprise Accounts,sales_bd_partnerships,,2026-01-03,exact,,,unknown,ats_direct,Workday,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Received 19b81f2c7de63f3d then thank you 19b8497068491dca.
cursor,proofpoint|unspecified|c1,1,Proofpoint,Proofpoint,,unspecified,unspecified,,2026-01-02,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,thomson-reuters|ae-tax-or-risk|c1,1,Thomson Reuters,Thomson Reuters,,AE Tax or Risk,sales_bd_partnerships,,2026-01-02,exact,,,unknown,ats_direct,Workday,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,JREQ195996. Update 2026-02-20 19c7a359b58ab0c0.
cursor,medialab-ai|unspecified|c1,1,MediaLab.AI,MediaLab.AI Inc.,,unspecified,unspecified,,2026-01-02,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Role omitted.
cursor,primer|unspecified|c1,1,Primer,Primer,,unspecified,unspecified,,2025-12-09,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2025-12-15,exact,,unstated,,not_stated,high,Role omitted on both artifacts.
cursor,linear|ae-growth|c1,1,Linear,Linear,,AE Growth,sales_bd_partnerships,,2025-12-08,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2025-12-11,exact,,unstated,,not_stated,high,
cursor,vonage|sdr-api-cpaas|c1,1,Vonage,Vonage,,SDR API/CPaaS,sales_bd_partnerships,,2025-12-08,evidence_bound,,2025-12-08,unknown,ats_direct,Greenhouse,B,employer_artifact,application,rejected_no_interview,2025-12-08,exact,,unstated,,not_stated,medium,Status update declined. No earlier receipt in corpus.
cursor,agroknow|north-america-sales|c1,1,Agroknow,Agroknow,,North America Sales,sales_bd_partnerships,,2025-11-25,evidence_bound,,2025-11-25,unknown,unknown,none_observed,B,employer_artifact,application,rejected_no_interview,2025-11-25,exact,,unstated,,not_stated,medium,Thank you for time and interest. No ATS receipt.
cursor,teleport|gtm-engineer|c1,1,Teleport,Teleport,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-14,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-05-07,exact,,unstated,,not_stated,high,
cursor,rollstack|ai-growth-hacker|c1,1,Rollstack,Rollstack,,AI Growth Hacker,growth_demand_marketing,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,airops|growth-engineer|c1,1,AirOps,AirOps,,Growth Engineer,growth_demand_marketing,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,cresta|gtm-engineer|c1,1,Cresta,Cresta,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,auctane|pre-sales-engineer|c1,1,Auctane,Auctane,,Pre-Sales Engineer,sales_solutions_engineering,,2026-04-10,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-14,exact,,unstated,,not_stated,high,Receipt omits role; decline names Pre-Sales Engineer.
cursor,redis|gtm-engineer|c1,1,Redis,Redis,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,ontra|unspecified|c1,1,Ontra,Ontra,,unspecified,unspecified,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-24,exact,,unstated,,not_stated,high,Role omitted on receipt.
cursor,langchain|gtm-engineer|c1,1,LangChain,LangChain,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,sur|ai-revenue-engineer|c1,1,Sur,Sur,,AI Revenue Engineer,explicit_gtm_engineering,ai_product_vertical,2026-04-09,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,rejected_no_interview,2026-04-09,exact,,unstated,,not_stated,high,
cursor,sardine|gtm-engineer|c1,1,Sardine,Sardine,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-09,exact,,unstated,,not_stated,high,
cursor,g2|gtm-engineer|c1,1,G2,G2,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-30,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,role_paused_or_closed,2026-04-09,exact,,unstated,,not_stated,high,Position filled.
cursor,fixify|gtm-engineer-contract|c1,1,Fixify,Fixify,,GTM Engineer (Contract),explicit_gtm_engineering,plain,2026-04-03,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Receipts 2026-04-03 and 2026-04-06 plus update. One cycle.
cursor,pearl|lead-gtm-engineer|c1,1,Pearl,"Pearl, Inc.",,Lead GTM Engineer,explicit_gtm_engineering,founding_senior_lead,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,Ashby receipt plus later interview scheduling artifacts.
cursor,valsoft|gtm-engineer-dockmaster|c1,1,Valsoft,Valsoft Corporation,,"GTM Engineer, DockMaster",explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Workable data copy 19d6386d8b135dd0.
cursor,payabli|gtm-engineer|c1,1,Payabli,Payabli,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,wrapbook|gtm-systems-engineer|c1,1,Wrapbook,Wrapbook,,GTM Systems Engineer,explicit_gtm_engineering,systems_operations,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,NDA request in confirmation.
cursor,appgate|gtm-engineer|c1,1,AppGate,AppGate Cybersecurity,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,tapcheck|unspecified|c1,1,Tapcheck,Tapcheck,,unspecified,unspecified,,2026-03-30,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-06,exact,,unstated,,not_stated,high,Thank you 2026-03-30; second thank you and decline 2026-04-06 treated as one cycle.
cursor,solv-health|unspecified|c1,1,Solv Health,Solv Health,,unspecified,unspecified,,2026-04-06,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,rejected_no_interview,2026-04-21,exact,,unstated,,not_stated,high,Role omitted on receipt.
cursor,unframe|gtm-engineer|c1,1,Unframe,Unframe,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-12,exact,,remote,,not_stated,high,Second Greenhouse receipt 2026-04-17 merged as same opening. IDs 19d6301094a74ba5 and 19d9bc38883d43fc.
cursor,rula|gtm-engineer-remote|c1,1,Rula,Rula,,GTM Engineer Remote,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-22,exact,,remote,,not_stated,high,
cursor,liatrio|gtm-revops-engineer|c1,1,Liatrio,Liatrio,,GTM RevOps Engineer,explicit_gtm_engineering,systems_operations,2026-04-05,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,virtru|director-of-go-to-market-ai|c1,1,Virtru,Virtru,,Director of Go-to-Market AI,explicit_gtm_engineering,ai_product_vertical,2026-03-09,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-04-04,exact,,unstated,Director,not_stated,high,Greenhouse thank you 2026-03-09; decline names the director role.
cursor,companycam|gtm-systems-engineer|c1,1,CompanyCam,CompanyCam,,GTM Systems Engineer,explicit_gtm_engineering,systems_operations,2026-04-03,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,brand-ai|gtme|c1,1,Brand.ai,brand.ai,,GTME,explicit_gtm_engineering,plain,2026-04-02,exact,,,unknown,email_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-04-07,exact,,unstated,,not_stated,high,Sent mail to jana@brand.ai with portfolio. Comp discussion then rejection in same thread.
cursor,boulevard|gtm-engineer|c1,1,Boulevard,Boulevard,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-31,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-06-04,exact,,unstated,,not_stated,high,
cursor,disqo|gtm-engineer|c1,1,DISQO,DISQO,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-31,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,rejected_no_interview,2026-03-31,exact,,unstated,,not_stated,high,Canonical DISQO not DSQO.
cursor,phrasiq|unspecified|c1,1,PhrasIQ,PhrasIQ,,unspecified,unspecified,,2026-03-31,exact,,,wellfound,wellfound_apply,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Wellfound: application accepted, schedule interview. Role omitted. Calendar Discovery 2026-04-02. Relay mentions GTM System Deep Dive after Discovery Session."
cursor,mento|gtm-engineer|c1,1,Mento,Mento,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-24,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Second thank you 2026-03-30 merged.
cursor,tiger-data|gtm-ai-engineer|c1,1,Tiger Data,Tiger Data,,GTM AI Engineer,explicit_gtm_engineering,ai_product_vertical,2026-03-30,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-03-30,exact,,unstated,,not_stated,high,
cursor,vercel|gtm-engineer|c1,1,Vercel,Vercel,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-30,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,roboflow|revops-gtm-engineer|c1,1,Roboflow,Roboflow,,RevOps GTM Engineer,explicit_gtm_engineering,systems_operations,2026-03-30,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,dagster-labs|gtm-engineer|c1,1,Dagster Labs,Dagster Labs,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-30,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_after_interview,2026-04-03,exact,,unstated,,not_stated,high,Receipt plus security-code resubmit same day. Delaney Housley thanked him for chatting 2026-04-03.
cursor,unstructured|gtm-engineer-operations|c1,1,Unstructured,Unstructured,,"GTM Engineer, Operations",explicit_gtm_engineering,systems_operations,2026-03-30,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,pandadoc|gtm-engineer|c1,1,PandaDoc,PandaDoc,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-30,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-04-27,exact,,unstated,,not_stated,high,Greenhouse security code plus no-reply@pandadoc.com We got it same day. Decline 2026-04-27.
cursor,adapt|gtm-engineer-revops-lead|c1,1,Adapt,Adapt,,GTM Engineer / RevOps Lead,explicit_gtm_engineering,systems_operations,2026-03-27,exact,,,unknown,ats_direct,Dover,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,beautiful-ai|unspecified|c1,1,Beautiful.ai,Beautiful.ai,,unspecified,unspecified,,2026-03-08,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_after_interview,2026-03-26,exact,,unstated,,not_stated,high,Role omitted on receipt. Interview process through at least 2026-03-19. Hiring manager Brandon Ness named in sent-mail thread.
cursor,orchestry|gtm-engineer-sales|c1,1,Orchestry,Orchestry,,GTM Engineer (Sales),explicit_gtm_engineering,sales_presales,2026-03-24,exact,,,unknown,ats_direct,Breezy,A,employer_artifact,application,rejected_after_interview,2026-03-27,exact,,unstated,,not_stated,high,"Receipt, two recruiter-screen invites, missed interview, then post-process decline."
cursor,pinterest|apprentice-engineer|c1,1,Pinterest,Pinterest,,Apprentice Engineer,product_ai_technical,,2026-03-25,exact,,,referral,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-04-28,exact,,unstated,Apprentice,not_stated,high,Greenhouse application 2026-03-25. Distinct from June 2025 referral-accept messages which did not prove submission.
cursor,hypergen|gtm-engineer|c1,1,Hypergen,Hypergen,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-11,exact,,,unknown,ats_direct,Recruitee,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Confirmation then interview invitation 2026-04-14 from people@hypergen.io.
cursor,anthropic|software-engineer-business-technology|c1,1,Anthropic,Anthropic,,"Software Engineer, Business Technology",product_ai_technical,,2026-03-08,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-03-09,exact,,unstated,,not_stated,high,
cursor,sentilink|go-to-market-strategy-analyst|c1,1,SentiLink,SentiLink,,Go-to-Market Strategy Analyst,revops_gtm_ops_strategy,,2026-02-23,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-07-13,exact,,unstated,,not_stated,medium,2026-02-23 thank you omits role. 2026-06-22 thank you. 2026-07-13 decline names Go-to-Market Strategy Analyst. One cycle.
cursor,testgorilla|go-to-market-engineer|c1,1,TestGorilla,TestGorilla,,Go-to-Market Engineer,explicit_gtm_engineering,plain,2026-02-20,exact,,,unknown,ats_direct,Teamtailor,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Assessment invitation plus recruiter intro same day. Recruiter update 2026-04-23.
cursor,smeetz|gtm-engineer|c1,1,Smeetz,Smeetz,,GTM Engineer,explicit_gtm_engineering,plain,2026-02-20,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
cursor,wilsonhcg|outbound-sales-consultant-iii|c1,1,WilsonHCG,WilsonHCG,unknown,Outbound Sales Consultant III,sales_bd_partnerships,,2026-02-13,exact,,,unknown,recruiter_submitted,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Agency thank you for application. Underlying employer unnamed. Distinct from later Dexian outreach on same title.
cursor,ambrook|business-operations-lead|c1,1,Ambrook,Ambrook,,Business Operations Lead,revops_gtm_ops_strategy,,2026-02-11,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-02-12,exact,,unstated,,not_stated,high,Second Ambrook role. Followup_sent to no-reply after rejection.
cursor,gitlab|gtm-planning-operations-analyst|c1,1,GitLab,GitLab,,GTM Planning & Operations Analyst,revops_gtm_ops_strategy,,2026-02-10,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,role_paused_or_closed,2026-04-17,exact,,unstated,,not_stated,high,
